OBJECTID,stop_id,stop_code,stop_name,stop_lat,stop_lon
4225,107138,107138,GLENWOOD RD @ S COLUMBIA PL,33.737955,-84.254542
4226,107140,107140,GLENWOOD RD @ COLUMBIA DR,33.737861,-84.252192
4227,107142,107142,GLENWOOD RD @ 4115,33.737876,-84.24996
4228,107144,107144,GLENWOOD RD @ CINDY DR,33.737752,-84.245097
4229,107146,107146,GLENWOOD RD @ GLENMAR DR,33.73768,-84.244053
4230,107150,107150,GLENWOOD RD @ MISTY VALLEY RD,33.737878,-84.246042
4231,107155,107155,GLENWOOD RD @ 4100,33.737907,-84.249162
4232,107156,107156,GLENWOOD RD @ COLUMBIA DR,33.737962,-84.251748
4233,107158,107158,GLENWOOD RD @ S COLUMBIA PL,33.738057,-84.254407
4234,107160,107160,GLENWOOD RD @ GLENVALE PL,33.738103,-84.256977
4235,107162,107162,GLENWOOD RD @ DERRILL DR,33.738125,-84.258912
4236,107164,107164,GLENWOOD RD @ PARKHILL DR,33.738151,-84.261297
4237,107166,107166,GLENWOOD RD @ GLENDALE DR,33.738148,-84.263324
4238,107170,107170,GLENWOOD RD @ SANTA CRUZ DR,33.738262,-84.267272
4239,107172,107172,GLENWOOD RD @ MEADOW LN,33.738329,-84.270184
4240,107174,107174,GLENWOOD RD @ WELIKA DR,33.73842,-84.273706
4241,107212,107212,FAIRLEE DR@CARTER RD,33.746998,-84.276187
4242,107227,107227,BELVEDERE LN @ RUPERT RD,33.750282,-84.273533
4243,107228,107228,SAN GABRIEL AVE @ SAN JUAN DR,33.745294,-84.268514
4244,107230,107230,S COLUMBIA DR @ MIDWAY RD,33.755474,-84.26947
4245,107232,107232,COLUMBIA DR @ MEMORIAL DR,33.754918,-84.2681
4246,107234,107234,COLUMBIA DR @ MEMORIAL DR,33.754844,-84.267659
4247,107236,107236,COLUMBIA DR @ COLUMBIA VILLAGE CTR,33.753674,-84.266411
4248,107238,107238,COLUMBIA DR @ HAMILTON RD,33.752003,-84.265274
4249,107240,107240,COLUMBIA DR@ROBIN RD,33.749845,-84.263746
4250,107246,107246,COLUMBIA DR@CANARY CT,33.748276,-84.262288
4251,107248,107248,COLUMBIA DR @ BOBOLINK DR,33.747269,-84.261893
4252,107250,107250,COLUMBIA DR@SANTA MONICA DR,33.744949,-84.260264
4253,107254,107254,COLUMBIA DR@COLUMBIA CIR,33.743712,-84.257878
4254,107256,107256,COLUMBIA DR@MCKENZIE DR,33.743394,-84.257362
4255,107258,107258,COLUMBIA DR@COLUMBIA PL,33.742423,-84.255372
4256,107260,107260,COLUMBIA DR@PEACHCREST RD,33.74175,-84.253556
4257,107262,107262,SNAPFINGER RD @ COLUMBIA DR,33.733182,-84.251112
4258,107264,107264,SNAPFINGER RD @ HYLAND DR,33.733011,-84.249177
4259,107266,107266,SNAPFINGER RD @ LA MESA LN,33.732462,-84.246191
4260,107267,107267,SNAPFINGER RD @ GLENMAR DR,33.732027,-84.243938
4261,107270,107270,COLUMBIA DR @ COLUMBIA VILLAGE CTR,33.753697,-84.266636
4262,107272,107272,COLUMBIA DR@HAMILTON RD,33.751877,-84.265556
4263,107274,107274,COLUMBIA DR@BELVEDERE LN,33.750336,-84.264425
4264,107276,107276,COLUMBIA DR@CANARY CT,33.748561,-84.262963
4265,107278,107278,COLUMBIA DR@SANTA MONICA DR,33.744815,-84.260384
4266,107280,107280,COLUMBIA DR@DERRILL DR,33.743622,-84.25872
4267,107281,107281,COLUMBIA DR @ S COLUMBIA PL,33.741922,-84.255004
4268,107284,107284,SNAPFINGER RD @ COLUMBIA DR,33.733126,-84.251512
4269,107286,107286,SNAPFINGER RD @ HYLAND DR,33.732946,-84.24923
4270,107288,107288,SNAPFINGER RD @ WILLAMETTE WAY,33.732319,-84.245946
4271,107290,107290,SNAPFINGER RD @ GLENMAR DR,33.731987,-84.244266
4272,107294,107294,MEMORIAL DR & COLUMBIA DR,33.755371,-84.267212
4273,107296,107296,MEMORIAL DR @ 3480,33.753217,-84.270606
4274,107302,107302,CAPISTRANA PL @ WHITE OAK DR,33.742466,-84.269147
4275,107304,107304,MEMORIAL DR@CARTER RD,33.749923,-84.276418
4276,107306,107306,MEMORIAL DR@RUPERT RD,33.750649,-84.274663
4277,107308,107308,MEMORIAL DR @ BELVEDERE PLAZA,33.75259,-84.271368
4278,107314,107314,PEACHCREST RD @ LONGLEAF DR,33.7472,-84.251617
4279,107318,107318,COLUMBIA DR@MCKENZIE DR,33.742982,-84.257523
4280,107320,107320,COLUMBIA DR @ SNAPFINGER RD,33.733428,-84.25229
4281,107322,107322,COLUMBIA DR@HYLAND DR,33.730118,-84.252287
4282,107324,107324,MCAFEE RD @ SHAMROCK DR,33.731485,-84.257417
4283,107326,107326,MCAFEE RD @ ROSEWOOD RD,33.731399,-84.262407
4284,107328,107328,GLENWOOD RD @ FARRIS DR,33.737964,-84.261685
4285,107330,107330,COLUMBIA DR@LEELAND RD,33.751115,-84.264682
4286,107332,107332,COLUMBIA DR@BOBOLINK DR,33.747523,-84.26234
4287,107334,107334,PEACHCREST RD @ ORCHARD CIR,33.75393,-84.250222
4288,107336,107336,PEACHCREST RD @ MISTY VALLEY RD,33.741948,-84.253268
4289,107338,107338,COLUMBIA DR @ MCAFEE RD,33.731862,-84.252241
4290,107346,107346,MEMORIAL DR @ COLUMBIA DR,33.754236,-84.268627
4291,107348,107348,SNAPFINGER RD @ DR CRAWFORD LEWIS DR,33.732732,-84.24776
4292,107350,107350,SNAPFINGER RD @ DR CRAWFORD LEWIS DR,33.732745,-84.247276
4293,108002,108002,GLENWOOD RD @ HOLLYHOCK TER,33.737598,-84.241977
4294,108004,108004,GLENWOOD RD @ 4371,33.73735,-84.238861
4295,108006,108006,GLENWOOD RD @ HIGH COURT PL,33.73737,-84.236163
4296,108008,108008,GLENWOOD RD @ AUSTIN DR,33.737288,-84.234413
4297,108010,108010,GLENWOOD RD@GLEN ACRES CT,33.737149,-84.229359
4298,108012,108012,GLENWOOD RD @ GLENFAIR RD,33.737069,-84.229272
4299,108014,108014,GLENWOOD RD@ARTHURS CT,33.737041,-84.227794
4300,108016,108016,GLENWOOD RD@MEADOWGLADES DR,33.737112,-84.227946
4301,108018,108018,GLENWOOD RD@ATHERTON DR,33.736929,-84.224237
4302,108020,108020,GLENWOOD RD@ATHERTON DR,33.736997,-84.223919
4303,108022,108022,GLENWOOD RD@LINDSEY DR,33.736821,-84.222632
4304,108024,108024,GLENWOOD RD@LEE ST,33.736947,-84.222925
4305,108032,108032,GLENWOOD RD@SELWYN DR,33.73678,-84.218504
4306,108046,108046,GLENWOOD RD @ AUSTIN DR,33.73735,-84.234239
4307,108047,108047,GLENWOOD RD @ IRIS LN,33.737477,-84.236663
4308,108050,108050,GLENWOOD RD @ HOLLYHOCK TER,33.737678,-84.241923
4309,108052,108052,COVINGTON HWY@REDWING CIR,33.755928,-84.237669
4310,108064,108064,REDWING CIR@AUSTIN DR,33.750768,-84.233897
4311,108066,108066,REDWING CIR @ AGAPE WAY,33.750622,-84.23081
4312,108068,108068,REDWING CIR@AGAPE WAY,33.750694,-84.230854
4313,108070,108070,REDWING CIR @ COVINGTON HWY,33.75071,-84.229582
4314,108072,108072,REDWING CIR@COVINGTON HWY,33.75062,-84.228538
4315,108074,108074,COVINGTON HWY @ 4319,33.749544,-84.226594
4316,108076,108076,COVINGTON HWY@4360,33.749347,-84.226116
4317,108078,108078,COVINGTON HWY @ S INDIAN CREEK DR,33.747195,-84.222433
4318,108080,108080,COVINGTON HWY @ S INDIAN CREEK DR,33.747195,-84.222292
4319,108082,108082,COVINGTON HWY@4523,33.745994,-84.220369
4320,108084,108084,COVINGTON HWY@4537,33.745851,-84.220033
4321,108086,108086,COVINGTON HWY @ BELVEDERE SQ,33.744507,-84.219045
4322,108088,108088,COVINGTON HWY @ MERCER RD,33.744041,-84.218763
4323,108090,108090,COVINGTON HWY @ WELBRON DR,33.741517,-84.218256
4324,108092,108092,COVINGTON HWY@WELBRON DR,33.74098,-84.218246
4325,108094,108094,COVINGTON HWY @ GLENWOOD RD,33.737076,-84.217106
4326,108096,108096,COVINGTON HWY @ GLENWOOD RD,33.736703,-84.216555
4327,108098,108098,COVINGTON HWY@HANES DR,33.735203,-84.21508
4328,108100,108100,COVINGTON HWY @ WESLEY CHAPEL RD,33.73495,-84.214382
4329,108112,108112,SNAPFINGER RD @ CHESTNUT HILL CIR,33.73146,-84.241496
4330,108114,108114,SNAPFINGER RD@GLEN MORA DR,33.729611,-84.238671
4331,108116,108116,SNAPFINGER RD @ CHERRYBROOK DR,33.728578,-84.237278
4332,108118,108118,SNAPFINGER RD @ CHESTNUT HILL CIR (W),33.731415,-84.241641
4333,108120,108120,SNAPFINGER RD @ CHESTNUT HILL CIR (E),33.729323,-84.238426
4334,108122,108122,SNAPFINGER RD @ ROLLINGVIEW DR,33.728575,-84.237443
4335,108124,108124,WESLEY CHAPEL RD @ WESJAY LN,33.727243,-84.213939
4336,108126,108126,WESLEY CHAPEL RD @ JOHN WESLEY DR,33.729458,-84.213889
4337,108128,108128,WESLEY CHAPEL RD @ GREGORY RD,33.731383,-84.213806
4338,108130,108130,WESLEY CHAPEL RD @ COVINGTON HWY,33.733876,-84.213949
4339,108132,108132,WESLEY CHAPEL RD@LINDSEY DR,33.731819,-84.214081
4340,108134,108134,WESLEY CHAPEL RD@MAPLEWOOD DR,33.729454,-84.214088
4341,108136,108136,WESLEY CHAPEL RD@NEWGATE DR,33.727219,-84.214203
4342,108140,108140,GLENWOOD RD @ MORESI RD,33.737213,-84.232619
4343,108146,108146,COVINGTON HWY @ 4407,33.748204,-84.224241
4344,108148,108148,COVINGTON HWY@4414,33.748164,-84.224008
4345,108150,108150,COVINGTON HWY @ MARGARETTE DR,33.751247,-84.229396
4346,108157,108157,COVINGTON HWY @ MARGARETTE DR,33.751041,-84.229277
4347,108161,108161,COVINGTON HWY @ 4770,33.738222,-84.217521
4348,108164,108164,WESLEY CHAPEL RD @ BRENDA DR,33.732973,-84.213801
4349,108166,108166,COVINGTON HWY@LAMAR ST,33.739878,-84.217954
4350,108168,108168,GLENWOOD RD @ 4371,33.737632,-84.240021
4351,108170,108170,GLENWOOD RD@LEDO AVE,33.73691,-84.221708
4352,109004,109004,COVINGTON HWY @ LENOX AVE,33.732311,-84.19868
4353,109005,109005,S HAIRSTON RD @ MANLY CT,33.74513,-84.19593
4354,109007,109007,S HAIRSTON RD @ MANLY CT,33.745137,-84.196206
4355,109012,109012,COVINGTON HWY @ S HAIRSTON RD,33.730289,-84.193184
4356,109015,109015,COVINGTON HWY@HIDDEN CREEK DR,33.727574,-84.188063
4357,109016,109016,COVINGTON HWY @ HIDDEN CHASE,33.728367,-84.188797
4358,109018,109018,COVINGTON HWY @ YOUNG RD,33.727535,-84.185867
4359,109020,109020,S HAIRSTON RD @ TREEHILLS PKWY,33.752618,-84.196884
4360,109022,109022,S HAIRSTON RD @ COVINGTON HWY,33.732073,-84.193986
4361,109028,109028,S HAIRSTON RD @ BISHOP MING BLVD,33.73758,-84.194371
4362,109030,109030,S HAIRSTON RD @ WOODWAY DR,33.737607,-84.19411
4363,109032,109032,S HAIRSTON RD @ MERCER RD,33.753111,-84.197321
4364,906402,109034,S HAIRSTON RD @ 1365,33.754574,-84.197426
4365,109036,109036,S HAIRSTON RD @ COVINGTON HWY,33.731333,-84.19449
4366,109038,109038,S HAIRSTON RD @ BIG VALLEY RD,33.741003,-84.195957
4367,109040,109040,S HAIRSTON RD @ BIG VALLEY RD,33.74068,-84.195397
4368,109042,109042,S HAIRSTON RD @ BIRCH RIDGE TRL,33.74792,-84.196685
4369,109044,109044,S HAIRSTON RD @ BIRCH RIDGE TRL,33.74794,-84.197137
4370,109046,109046,COVINGTON HWY @ S HAIRSTON RD,33.731254,-84.193909
4371,109048,109048,COVINGTON HWY @ 5181,33.732685,-84.203704
4372,110002,110002,S STONE MOUNTAIN LITHONIA RD @ SHADOW ROCK DR,33.74622,-84.138809
4373,110004,110004,S STONE MOUNTAIN LITHONIA RD @ WELLBORN RD,33.746738,-84.140968
4374,110006,110006,REDAN RD @ DUREN FARMS DR,33.747307,-84.14546
4375,110008,110008,REDAN RD@YOUNG RD,33.749,-84.14908
4376,110010,110010,REDAN RD@BENTLEY WOODS LN,33.750845,-84.152681
4377,110012,110012,REDAN RD@BENTLEY WOODS TRL,33.751817,-84.154796
4378,110014,110014,REDAN RD@SORENSON DR,33.754765,-84.161644
4379,110016,110016,REDAN RD@REDAN CIR,33.754824,-84.162141
4380,110018,110018,REDAN RD @ BENTLEY WOODS TRL,33.75161,-84.154608
4381,110020,110020,REDAN RD@BENTLEY WOODS LANE,33.750773,-84.152907
4382,110022,110022,REDAN RD @ YOUNG RD,33.74862,-84.14877
4383,110024,110024,REDAN RD@DURAN FARMS DR,33.747461,-84.146307
4384,110026,110026,S STONE MOUNTAIN LITHONIA RD @ WELLBORN RD,33.746365,-84.140976
4385,110028,110028,S STONE MOUNTAIN LITHONIA RD @ SHADOW ROC,33.745785,-84.138863
4386,110030,110030,REDAN RD @ PANOLA RD,33.755939,-84.165552
4387,110032,110032,REDAN RD @ PANOLA RD,33.755692,-84.164459
4388,110034,110034,REDAN RD@REDAN CIR,33.75214,-84.155817
4389,110036,110036,REDAN RD@REDAN CIR,33.752553,-84.156464
4390,111002,111002,S STONE MOUNTAIN LITHONIA RD @ LITHONIA INDUSTRIAL BLVD,33.734798,-84.115028
4391,111004,111004,S STONE MOUNTAIN LITHONIA RD @ 2222,33.742556,-84.124851
4392,111008,111008,S STONE MOUNTAIN LITHONIA RD @ S DESHON RD,33.744949,-84.133041
4393,111010,111010,S STONE MOUNTAIN LITHONIA RD @ RICE RD,33.745065,-84.136932
4394,111012,111012,S STONE MOUNTAIN LITHONIA RD @ RICE RD,33.744774,-84.137138
4395,111015,111015,S STONE MOUNTAIN LITHONIA RD @ 2222,33.742036,-84.124059
4396,111017,111017,S STONE MOUNTAIN LITHONIA RD @ 2277,33.74107,-84.12258
4397,111020,111020,S STONE MOUNTAIN LITHONIA RD @ 2399,33.736045,-84.116627
4398,111022,111022,S STONE MOUNTAIN LITHONIA RD @ 2399,33.736365,-84.116209
4399,111030,111030,S STONE MOUNTAIN LITHONIA RD @ LITHONIA INDUSTRIAL BLVD,33.73502,-84.11556
4400,111032,111032,S STONE MOUNTAIN LITHONIA RD @ S DESHON RD,33.744682,-84.13213
4401,111034,111034,S STONE MOUNTAIN LITHONIA RD @ REDAN EAST,33.74435,-84.12955
4402,111036,111036,S STONE MOUNTAIN LITHONIA RD @ REDAN EAST,33.744402,-84.128603
4403,111038,111038,S STONE MOUNTAIN LITHONIA RD @ 2270,33.741267,-84.122427
4404,112174,112174,OAK ST SW @ JOSEPH E LOWERY BLVD,33.740652,-84.417712
4405,113004,113004,OGLETHORPE AVE SW@GORDON PL SW,33.735853,-84.419238
4406,113005,113005,OGLETHORPE AVE SW@PEEPLES ST SW,33.735852,-84.420325
4407,113006,113006,OGLETHORPE AVE SW@LAWTON ST SW,33.735836,-84.423225
4408,113008,113008,LAWTON ST SW@MATHEWS ST SW,33.734668,-84.4234
4409,113012,113012,LAWTON ST SW@DONNELLY AVE SW,33.73208,-84.424516
4410,113014,113014,DONNELLY AVE SW@OAKLAND DR SW,33.733018,-84.42681
4411,113016,113016,DONNELLY AVE SW @ BERNICE ST SW,33.736468,-84.432456
4412,113020,113020,DONNELLY AVE SW @ ALLEGHENY ST SW,33.73502,-84.430084
4413,113032,113032,DONNELLY AVE@BERNICE ST,33.736541,-84.432875
4414,113036,113036,DONNELLY AVE SW @ ALLEGHENY ST SW,33.734823,-84.429954
4415,113040,113040,DONNELLY AVE SW @ BEECHER ST SW,33.733259,-84.427354
4416,113044,113044,LAWTON ST SW@DONNELLY AVE SW,33.732205,-84.424288
4417,113048,113048,LAWTON ST SW@MATHEWS ST SW,33.734623,-84.423302
4418,113050,113050,LAWTON ST SW@OGLETHORPE AVE SW,33.735733,-84.423314
4419,113052,113052,OGLETHORPE AVE SW@PEEPLES ST SW,33.735771,-84.420543
4420,113053,113053,OGLETHORPE AVE SW@AZALIA ST SW,33.735746,-84.419201
4421,113054,113054,OGLETHORPE AVE SW@ JOSEPH E LOWERY BLVD,33.735791,-84.417804
4422,113064,113064,RALPH D ABERNATHY BLVD SW @ JOSEPH E LOWERY BLVD,33.738073,-84.418446
4423,113068,113068,RALPH DAVID ABERNATH BLVD@PEEPLES S,33.73811,-84.420235
4424,113072,113072,RALPH D ABERNATHY BLVD SW @ LAWTON ST SW,33.7384,-84.423296
4425,113076,113076,RALPH D ABERNATHY BLVD SW @ HOLDERNES ST,33.738594,-84.426826
4426,113078,113078,OGLETHORPE AVE SW@LAWTON ST SW,33.735711,-84.422216
4427,113080,113080,RALPH DAVID ABERNATH BLVD@ATWOOD S,33.738905,-84.429698
4428,113084,113084,RALPH D ABERNATHY BLVD @ LANGHORN ST,33.739109,-84.432259
4429,113086,113086,OGLETHORPE AVE @ JOSEPH E LOWERY BLVD,33.735917,-84.417404
4430,113092,113092,JOSEPH E LOWERY BLVD @ RALPH D ABERNATHY BLVD,33.737859,-84.417665
4431,113094,113094,JOSEPH E LOWERY BLVD @ 577,33.73929,-84.417629
4432,113096,113096,JOSEPH E LOWERY BLVD @ OAK ST SW,33.74017,-84.417656
4433,113098,113098,JOSEPH E LOWERY BLVD @ 577,33.739363,-84.417743
4434,113102,113102,RALPH D ABERNATHY BLVD SW @ HOPKINS ST SW,33.738886,-84.4311
4435,113104,113104,RALPH D ABERNATHY BLVD SW @ ATWOOD ST SW,33.738744,-84.429155
4436,113108,113108,RALPH D ABERNATHY BLVD @ QUEEN ST SW,33.738439,-84.425574
4437,113112,113112,RALPH DAVID ABERNATH BLVD@LAWTON S,33.738248,-84.423013
4438,113116,113116,RALPH DAVID ABERNATH BLVD@PEEPLES,33.738,-84.420632
4439,113120,113120,RALPH DAVID ABERNATH BLVD SW @ JOSEPH E LOWERY BLVD,33.737913,-84.418205
4440,113122,113122,RALPH DAVID ABERNATH BLVD SW@EVANS,33.738201,-84.415785
4441,113136,113136,LAWTON ST SW@RICHLAND RD SW,33.730568,-84.423405
4442,113138,113138,LAWTON ST SW@MONTREAT AVE SW,33.729646,-84.423383
4443,113140,113140,LAWTON ST SW@MERRILL AVE SW,33.728679,-84.423381
4444,113142,113142,MERRILL AVE SW@HALL ST SW,33.728714,-84.425438
4445,113144,113144,MERRILL AVE SW@OAKLAND DR SW,33.728752,-84.427017
4446,113148,113148,OAKLAND DR SW@MERRILL AVE SW,33.728551,-84.427152
4447,113150,113150,MERRILL AVE SW@HALL ST SW,33.728641,-84.425631
4448,113152,113152,MERRILL AVE SW@LAWTON ST SW,33.728608,-84.423381
4449,113154,113154,LAWTON ST SW@MONTREAT AVE SW,33.729511,-84.423279
4450,113156,113156,LAWTON ST SW@RICHLAND RD SW,33.730488,-84.423294
4451,113166,113166,RALPH D ABERNATHY BLVD SW @ DUNN ST SW,33.738338,-84.416122
4452,113174,113174,OGLETHORPE AVE SW@LAWTON ST SW,33.735841,-84.422032
4453,114006,114006,YORK AVE SW @ EVANS ST SW,33.737091,-84.415588
4454,114014,114014,RALPH D ABERNATHY BLVD @ MURPHY AVE,33.738353,-84.411737
4455,114016,114016,RALPH D ABERNATHY BLVD @ MURPHY AVE,33.738204,-84.411731
4456,114050,114050,LEE ST SW@OAK ST SW,33.741009,-84.414238
4457,114054,114054,LEE ST SW@RALPH DAVID ABERNATH BLVD,33.73949,-84.414362
4458,114056,114056,LEE ST@RALPH DAVID ABERNATH BLVD,33.738354,-84.414299
4459,114068,114068,METROPOLITAN PKY SW@BROOKLINE ST SW,33.727154,-84.408112
4460,114072,114072,METROPOLITAN PKY SW @ MARY ST,33.728942,-84.40811
4461,114076,114076,METROPOLITAN PKY SW @ ROCKWELL ST SW,33.7313,-84.408166
4462,114078,114078,METROPOLITAN PKY SW@CHRISTMAN ST SW,33.736042,-84.408287
4463,114079,114079,METROPOLITAN PKY SW@SHELTON AVE SW,33.734742,-84.408351
4464,114082,114082,RALPH D ABERNATHY BLVD @ W WHITEHALL ST,33.738185,-84.413155
4465,114088,114088,METROPOLITAN PKWY SW @ BROOKLINE ST SW,33.727286,-84.407664
4466,114089,114089,METROPOLITAN PKY SW@ARTHUR ST SW,33.727967,-84.407812
4467,114092,114092,METROPOLITAN PKY SW@MARY ST SW,33.729164,-84.407906
4468,114096,114096,METROPOLITAN PKY SW @ LILLIAN AVE,33.7309,-84.408033
4469,114100,114100,METROPOLITAN PKY SW@SHELTON AVE SW,33.734077,-84.407982
4470,114102,114102,METROPOLITAN PKY SW@CHRISTMAN ST SW,33.735695,-84.408012
4471,114104,114104,METROPOLITAN PKWY SW @ BRONNER BROS WAY,33.737442,-84.407921
4472,114106,114106,MCDANIEL ST SW @ FULTON ST SW,33.741373,-84.402763
4473,114110,114110,MCDANIEL ST SW @ 565,33.740325,-84.40258
4474,114112,114112,MCDANIEL ST SW @ 565,33.740148,-84.402298
4475,114114,114114,MCDANIEL ST SW@GLENN ST SW,33.738252,-84.401808
4476,114116,114116,MCDANIEL ST SW @ GLENN ST SW,33.738536,-84.401675
4477,114124,114124,MCDANIEL ST SW@STEPHENS ST SW,33.734075,-84.401695
4478,114132,114132,MCDANIEL ST SW @ ROCKWELL ST SW,33.732133,-84.401649
4479,114134,114134,MCDANIEL ST SW@ROCKWELL ST SW,33.731999,-84.401736
4480,114136,114136,MCDANIEL ST SW@GARDNER ST SW,33.73071,-84.401756
4481,114138,114138,MCDANIEL ST SW@GARDNER ST SW,33.730251,-84.401512
4482,114140,114140,MCDANIEL ST SW @ MARY ST SW,33.729358,-84.401657
4483,114144,114144,MCDANIEL ST SW@ARTHUR ST SW,33.728176,-84.401678
4484,114146,114146,MCDANIEL ST SW@ARTHUR ST SW,33.727833,-84.401527
4485,114152,114152,OGLETHORPE AVE SW @ EVANS ST SW,33.735793,-84.415206
4486,114166,114166,LEE ST SW @ POOLE PL SW,33.738927,-84.413981
4487,114168,114168,LEE ST SW @ OAK ST SW,33.740429,-84.413837
4488,114170,114170,WINDSOR ST@GLENN ST SW,33.73859,-84.39812
4489,907627,114180,RALPH D ABERNATHY BLVD @ MCDANIEL STSW,33.737147,-84.40227
4490,907629,114200,RALPH D ABERNATHY BLVD @ HUMPHRIES ST SW,33.736513,-84.404912
4491,907683,114204,RALPH D ABERNATHY BLVD SW @ MCDANIEL ST SW,33.736949,-84.401371
4492,907684,114210,RALPH DAVID ABERNATH BLVD@WINDSOR S,33.736862,-84.397915
4493,907648,114214,RALPH D ABERNATHY BLVD @ IRA ST,33.737054,-84.399739
4494,114236,114236,MCDANIEL ST @ STEPHENS ST,33.734075,-84.401608
4495,114238,114238,RALPH D ABERNATHY BLVD @ METROPOLITAN PKWY SW,33.738157,-84.40843
4496,114900,114900,WEST END STATION,33.735899,-84.413542
4497,115002,115002,PRYOR ST SW@RICHARDSON ST SW,33.740766,-84.394582
4498,907666,115003,GEORGIA AVE SE @ GRANT ST SE,33.736721,-84.376199
4499,115004,115004,PRYOR ST SW@CRUMLEY ST SW,33.739531,-84.394602
4500,115012,115012,PRYOR ST SW@DODD AVE SW,33.733122,-84.394075
4501,115016,115016,PRYOR ST SW @ DOANE ST SW,33.730912,-84.393095
4502,115018,115018,PRYOR ST SW@DOANE ST SW,33.731064,-84.393062
4503,115020,115020,CENTRAL AVE SW@DODD AVE SW,33.733248,-84.393531
4504,115022,115022,CENTRAL AVE SW@RALPH DAVID ABERNATH,33.736175,-84.393447
4505,115024,115024,CENTRAL AVE SW@GLENN ST SW,33.738284,-84.393333
4506,115034,115034,WINDSOR ST SW@RICHARDSON ST SW,33.740773,-84.398288
4507,115036,115036,WINDSOR ST SW@CRUMLEY ST SW,33.73951,-84.39844
4508,115038,115038,COOPER ST SW@RALPH DAVID ABERNATHY BLVD,33.73637,-84.397077
4509,115040,115040,COOPER ST SW@LOVE ST SW,33.734595,-84.397312
4510,115044,115044,COOPER ST SW@HENDRIX AVE SW,33.73244,-84.397172
4511,115048,115048,HENDRIX AVE SW@PRYOR ST SW,33.73229,-84.393813
4512,115052,115052,PRYOR RD SW@RIDGE AVE SW,33.72734,-84.392918
4513,115080,115080,RALPH D ABERNATHY BLVD SW @ CENTRAL AVE SW,33.736757,-84.393078
4514,115082,115082,HANK AARON DR SE @ GEORGIA AVE SE,33.736542,-84.38781
4515,115084,115084,GEORGIA AVE SE @ FRASER ST SE,33.736779,-84.386046
4516,115106,115106,ATLANTA AVE SE @ MARTIN ST SE,33.730353,-84.384465
4517,115108,115108,ATLANTA AVE SE @ GREENFIELD AVE SE,33.730335,-84.38328
4518,115110,115110,ORMOND ST SE@CONNALLY ST SE,33.731716,-84.380773
4519,115114,115114,ORMOND ST SE@MARTIN ST SE,33.731686,-84.384254
4520,115122,115122,GEORGIA AVE SE @ MARTIN ST SE,33.736744,-84.384166
4521,115124,115124,GEORGIA AVE SE @ AMI ST SE,33.736693,-84.382027
4522,115128,115128,ATLANTA AVE SE @ FRASER ST SE,33.730352,-84.386345
4523,115130,115130,GEORGIA AVE SE @ AMI ST SE,33.736799,-84.381981
4524,115132,115132,GEORGIA AVE SE@MARTIN ST SE,33.736807,-84.383872
4525,115136,115136,GEORGIA AVE SE @ FRASER ST SE,33.736904,-84.386242
4526,115138,115138,WINDSOR ST SW @ RICHARDSON ST SW,33.740486,-84.398117
4527,115140,115140,WINDSOR ST SW@CRUMLEY ST SW,33.739212,-84.398117
4528,115144,115144,COOPER ST @ RALPH D ABERNATHY BLVD,33.73656,-84.39695
4529,115146,115146,COOPER ST SW@BASS ST SW,33.735546,-84.397001
4530,115148,115148,COOPER ST SW@LOVE ST SW,33.735009,-84.396956
4531,115152,115152,COOPER ST@HENDRIX AVE,33.73241,-84.397018
4532,115154,115154,HENDRIX AVE SW@PRYOR ST,33.732361,-84.394042
4533,115160,115160,PRYOR RD SW@RIDGE AVE SW,33.727117,-84.39295
4534,115164,115164,HANK AARON DR @ ORMOND ST SE,33.731434,-84.387987
4535,115166,115166,HANK AARON DR@ORMOND ST SE,33.731518,-84.387779
4536,115168,115168,HANK AARON DR@ATLANTA AVE SE,33.730548,-84.387985
4537,115170,115170,HANK AARON DR@ATLANTA AVE SE,33.730306,-84.387916
4538,115172,115172,HANK AARON DR@VANIRA AVE SE,33.72916,-84.38816
4539,115174,115174,HANK AARON DR@VANIRA AVE SE,33.728989,-84.387825
4540,115176,115176,HANK AARON DR@964,33.728348,-84.388199
4541,115178,115178,HANK AARON DR@955,33.728317,-84.387802
4542,115180,115180,HANK AARON DR SW@HAYGOOD AVE SW,33.726645,-84.388059
4543,115182,115182,HANK AARON DR SW @ HAYGOOD AVE SW,33.726421,-84.387961
4544,115185,115185,RALPH D ABERNATHY BLVD @ HANK AARON DR,33.736858,-84.388133
4545,115188,115188,HANK AARON DR @ BILL LUCAS DR SE,33.734406,-84.387848
4546,115190,115190,HANK AARON DR SW@LITTLE ST SE,33.732845,-84.387749
4547,115192,115192,HANK AARON DR @ RALPH D ABERNATHY BLVD,33.7374,-84.387947
4548,115194,115194,CAPITOL AVE @ FULTON ST,33.742014,-84.387822
4549,115202,115202,PRYOR ST@BASS ST,33.735856,-84.394812
